ID          SKU         ModelID     category             title                           brand       releaseDate  URL                                                                                            
841302      954147      Z510834AU   Computers & Tablets  Dell Inspiron Z510834AU 11" 30  DELL        2016-10-03   https://www.jbhifi.com.au/computers-tablets/laptops/dell/dell-inspiron-z510834au-11-3000-2-in-1
842764      312415      Z4K14PA#AB  Computers & Tablets  HP Spectre x360 13-W012TU 13.3  HP          2016-10-03   https://www.jbhifi.com.au/computers-tablets/laptops/hp/hp-spectre-x360-13-w012tu-13-3-2-in-1-la
845397      320564      80TJ00F8AU  Computers & Tablets  Lenovo Ideapad 110 A6 15.6" La  LENOVO      2016-10-01   https://www.jbhifi.com.au/computers-tablets/laptops/lenovo/lenovo-ideapad-110-a6-15-6-laptop/32
845402      320563      80TJ00F6AU  Computers & Tablets  Lenovo IdeaPad 110 A4 15.6" La  LENOVO      2016-10-01   https://www.jbhifi.com.au/computers-tablets/laptops/lenovo/lenovo-ideapad-110-a4-15-6-laptop/32
845382      320566      80S700BPAU  Computers & Tablets  Lenovo Yoga 510 i3 14" 2-in-1   LENOVO      2016-10-01   https://www.jbhifi.com.au/computers-tablets/laptops/lenovo/lenovo-yoga-510-i3-14-2-in-1-laptop/
845377      320569      80V4001SAU  Computers & Tablets  Lenovo Yoga 710 i5 14" 2-in-1   LENOVO      2016-10-01   https://www.jbhifi.com.au/computers-tablets/laptops/lenovo/lenovo-yoga-710-i5-14-2-in-1-laptop/
844928      318641      NX.GKPSA.0  Computers & Tablets  Acer SP714-51-M6XU 14" 2-in-1   ACER        2016-09-26   https://www.jbhifi.com.au/computers-tablets/laptops/acer/acer-sp714-51-m6xu-14-2-in-1-notebook/
844925      318636      NX.GFTSA.0  Computers & Tablets  Acer Aspire ES1-533-P8Y7 15" N  ACER        2016-09-26   https://www.jbhifi.com.au/computers-tablets/laptops/acer/acer-aspire-es1-533-p8y7-15-notebook/3
844929      318637      NX.GFGSA.0  Computers & Tablets  Acer Aspire  F5-573G-59ZR 15"   ACER        2016-09-26   https://www.jbhifi.com.au/computers-tablets/laptops/acer/acer-aspire-f5-573g-59zr-15-notebook/3
844923      318640      NX.GLDSA.0  Computers & Tablets  Acer Aspire SF-514-51-777U 14"  ACER        2016-09-26   https://www.jbhifi.com.au/computers-tablets/laptops/acer/acer-aspire-sf-514-51-777u-14-laptop/3
844922      318639      NX.GFGSA.0  Computers & Tablets  Acer Aspire F5-573G-7908 15"    ACER        2016-09-26   https://www.jbhifi.com.au/computers-tablets/laptops/acer/acer-aspire-f5-573g-7908-15-notebook/3
844924      318638      NX.GEQSA.0  Computers & Tablets  Acer Aspire E5-553G-12C6 15.6"  ACER        2016-09-26   https://www.jbhifi.com.au/computers-tablets/laptops/acer/acer-aspire-e5-553g-12c6-15-6-laptop/3
839082      954139      Z510840AU   Computers & Tablets  Dell Inspiron 13-5000 13.3" 2-  DELL        2016-09-19   https://www.jbhifi.com.au/computers-tablets/laptops/dell/dell-inspiron-13-5000-13-3-2-in-1-touc
838663      980915      F555YI-XO1  Computers & Tablets  ASUS VivoBook F555YI 15.6" Not  ASUS        2016-08-15   https://www.jbhifi.com.au/computers-tablets/laptops/asus/asus-vivobook-f555yi-15-6-notebook/980
836405      971216      X0T92PA#AB  Computers & Tablets  HP 15-AY069TU 15" Laptop        HP          2016-08-01   https://www.jbhifi.com.au/computers-tablets/laptops/hp/hp-15-ay069tu-15-laptop/971216/         
837127      956446      80SM00TYAU  Computers & Tablets  Lenovo IdeaPad 310 15.6" Lapto  LENOVO      2016-07-11   https://www.jbhifi.com.au/computers-tablets/laptops/lenovo/lenovo-ideapad-310-15-6-laptop-i5/95
837128      956447      80SM00U0AU  Computers & Tablets  Lenovo IdeaPad 310 15.6" Lapto  LENOVO      2016-07-11   https://www.jbhifi.com.au/computers-tablets/laptops/lenovo/lenovo-ideapad-310-15-6-laptop-i7/95
837492      956454      80M100K3AU  Computers & Tablets  Lenovo Yoga 300 11.6" 2-in-1 T  LENOVO      2016-07-11   https://www.jbhifi.com.au/computers-tablets/laptops/lenovo/lenovo-yoga-300-11-6-2-in-1-touchscr
837125      956448      80SR00FVAU  Computers & Tablets  Lenovo IdeaPad 510 15.6" Lapto  LENOVO      2016-07-11   https://www.jbhifi.com.au/computers-tablets/laptops/lenovo/lenovo-ideapad-510-15-6-laptop-i7/95
838047      977137      PA9-00004   Computers & Tablets  Microsoft Surface Book i7 1TB   MICROSOFT   2016-07-08   https://www.jbhifi.com.au/computers-tablets/laptops/microsoft/microsoft-surface-book-i7-1tb-16g
835423      954261      Z510450AU   Computers & Tablets  Dell Inspiron 15-5000 15" Lapt  DELL        2016-07-04   https://www.jbhifi.com.au/computers-tablets/laptops/dell/dell-inspiron-15-5000-15-laptop-amd-a6
835761      970538      X5P71PA#AB  Computers & Tablets  HP Omen 17-W007TX 17" Laptop    HP          2016-07-01   https://www.jbhifi.com.au/computers-tablets/laptops/hp/hp-omen-17-w007tx-17-laptop/970538/     
835550      969004      X9J58PA#AB  Computers & Tablets  HP 15-AY513TU 15.6" Laptop      HP          2016-07-01   https://www.jbhifi.com.au/computers-tablets/laptops/hp/hp-15-ay513tu-15-6-laptop/969004/       
837466      974596      NX.SHGSA.0  Computers & Tablets  Acer Aspire One AO1-431-C49D 1  ACER        2016-07-01   https://www.jbhifi.com.au/computers-tablets/laptops/acer/acer-aspire-one-ao1-431-c49d-14-notebo
835766      970545      X5Q36PA#AB  Computers & Tablets  HP 14-AN018AU 14" Laptop        HP          2016-07-01   https://www.jbhifi.com.au/computers-tablets/laptops/hp/hp-14-an018au-14-laptop/970545/         
829532      937297      Z510461AU   Computers & Tablets  Dell Inspiron 13-7000 13.3" 2-  DELL        2016-05-02   https://www.jbhifi.com.au/computers-tablets/laptops/dell/dell-inspiron-13-7000-13-3-2-in-1-touc
829765      944786      NX.GDLSA.0  Computers & Tablets  Acer Aspire E5-523G-90QW 15.6"  ACER        2016-05-02   https://www.jbhifi.com.au/computers-tablets/laptops/acer/acer-aspire-e5-523g-90qw-15-6-notebook
829767      944797      NX.G1FSA.0  Computers & Tablets  Acer Aspire ES1-420-55H6 14" N  ACER        2016-05-02   https://www.jbhifi.com.au/computers-tablets/laptops/acer/acer-aspire-es1-420-55h6-14-notebook/9
832260      947920      MLHC2X/A    Computers & Tablets  Apple MacBook 12" 512GB (Silve  APPLE       2016-04-20   https://www.jbhifi.com.au/computers-tablets/laptops/apple/apple-macbook-12-512gb-silver/947920/
832281      947889      MMGM2X/A    Computers & Tablets  Apple MacBook 12" 512GB (Rose   APPLE       2016-04-20   https://www.jbhifi.com.au/computers-tablets/laptops/apple/apple-macbook-12-512gb-rose-gold/9478
832259      947877      MLHE2X/A    Computers & Tablets  Apple MacBook 12" 256GB (Gold)  APPLE       2016-04-20   https://www.jbhifi.com.au/computers-tablets/laptops/apple/apple-macbook-12-256gb-gold/947877/  
832261      947916      MLHA2X/A    Computers & Tablets  Apple MacBook 12" 256GB (Silve  APPLE       2016-04-20   https://www.jbhifi.com.au/computers-tablets/laptops/apple/apple-macbook-12-256gb-silver/947916/
832258      947908      MLH72X/A    Computers & Tablets  Apple MacBook 12" 256GB (Space  APPLE       2016-04-20   https://www.jbhifi.com.au/computers-tablets/laptops/apple/apple-macbook-12-256gb-space-grey/947
832283      947881      MLHF2X/A    Computers & Tablets  Apple MacBook 12" 512GB (Gold)  APPLE       2016-04-20   https://www.jbhifi.com.au/computers-tablets/laptops/apple/apple-macbook-12-512gb-gold/947881/  
832262      947912      MLH82X/A    Computers & Tablets  Apple MacBook 12" 512GB (Space  APPLE       2016-04-20   https://www.jbhifi.com.au/computers-tablets/laptops/apple/apple-macbook-12-512gb-space-grey/947
832282      947885      MMGL2X/A    Computers & Tablets  Apple MacBook 12" 256GB (Rose   APPLE       2016-04-20   https://www.jbhifi.com.au/computers-tablets/laptops/apple/apple-macbook-12-256gb-rose-gold/9478
759676      452759      MMGG2X/A    Computers & Tablets  Apple MacBook Air 13" 256GB     APPLE       2016-04-20   https://www.jbhifi.com.au/computers-tablets/laptops/apple/apple-macbook-air-13-256gb/452759/   
759666      452749      MMGF2X/A    Computers & Tablets  Apple MacBook Air 13" 128GB     APPLE       2016-04-20   https://www.jbhifi.com.au/computers-tablets/laptops/apple/apple-macbook-air-13-128gb/452749/   
829627      945791      80R900BCAU  Computers & Tablets  Lenovo Ideapad 100S 14" Laptop  LENOVO      2016-04-15   https://www.jbhifi.com.au/computers-tablets/laptops/lenovo/lenovo-ideapad-100s-14-laptop/945791
824288      885408      Y511239AU   Computers & Tablets  Dell Inspiron 15-3000 15" Lapt  DELL        2016-03-01   https://www.jbhifi.com.au/computers-tablets/laptops/dell/dell-inspiron-15-3000-15-laptop-i3/885
824472      885413      SX3-00004   Computers & Tablets  Microsoft Surface Book i5 256G  MICROSOFT   2016-01-28   https://www.jbhifi.com.au/computers-tablets/laptops/microsoft/microsoft-surface-book-i5-256gb-8
824471      885410      CR9-00004   Computers & Tablets  Microsoft Surface Book i5 128G  MICROSOFT   2016-01-28   https://www.jbhifi.com.au/computers-tablets/laptops/microsoft/microsoft-surface-book-i5-128gb-8
822776      885406      Y511255AU   Computers & Tablets  Dell Inspiron 15-5000 15.6" La  DELL        2016-01-04   https://www.jbhifi.com.au/computers-tablets/laptops/dell/dell-inspiron-15-5000-15-6-laptop-w-ba
821452      856603      80R2006EAU  Computers & Tablets  Lenovo Ideapad 100S 11.6" Lapt  LENOVO      2015-12-04   https://www.jbhifi.com.au/computers-tablets/laptops/lenovo/lenovo-ideapad-100s-11-6-laptop-whit
821451      856602      80R2006CAU  Computers & Tablets  Lenovo Ideapad 100S 11.6" Lapt  LENOVO      2015-12-04   https://www.jbhifi.com.au/computers-tablets/laptops/lenovo/lenovo-ideapad-100s-11-6-laptop-red/
820154      842537      P4Y01PA#AB  Computers & Tablets  HP Stream 11-r007TU 11.6" Lapt  HP          2015-11-16   https://www.jbhifi.com.au/computers-tablets/laptops/hp/hp-stream-11-r007tu-11-6-laptop/842537/ 
820306      810144      NX.G11SA.0  Computers & Tablets  Acer Aspire - R3-131T-C1EW 11.  ACER        2015-10-20   https://www.jbhifi.com.au/computers-tablets/laptops/acer/acer-aspire-r3-131t-c1ew-11-6-2-in-1-n
815373      801294      TP200SA-FV  Computers & Tablets  ASUS Transformer Book Flip TP2  ASUS        2015-08-26   https://www.jbhifi.com.au/computers-tablets/laptops/asus/asus-transformer-book-flip-tp200sa-11-
807149      687134      MJLQ2X/A    Computers & Tablets  Apple MacBook Pro 15" 2.2GHz 2  APPLE       2015-05-20   https://www.jbhifi.com.au/computers-tablets/laptops/apple/apple-macbook-pro-15-2-2ghz-256gb/687
801615      697046      MF839X/A    Computers & Tablets  Apple MacBook Pro 13" 2.7GHz 1  APPLE       2015-03-10   https://www.jbhifi.com.au/computers-tablets/laptops/apple/apple-macbook-pro-13-2-7ghz-128gb/697
818858      836261      N4Q13AA#AB  Computers & Tablets  HP 20-E011A 19.5" All-in-One P  HP          2015-10-01   https://www.jbhifi.com.au/computers-tablets/desktops/hp/hp-20-e011a-19-5-all-in-one-pc/836261/ 
824559      856606      F0BB00BYAU  Computers & Tablets  Lenovo C20-00 19.5" All-in-One  LENOVO      2015-02-01   https://www.jbhifi.com.au/computers-tablets/desktops/lenovo/lenovo-c20-00-19-5-all-in-one-deskt
835926      970770      W2S57AA#AB  Computers & Tablets  HP Pavilion 510-A011A Desktop   HP          2016-07-01   https://www.jbhifi.com.au/computers-tablets/desktops/hp/hp-pavilion-510-a011a-desktop-pc/970770
792720      630191      MGEM2X/A    Computers & Tablets  Apple Mac mini 1.4GHZ i5        APPLE       2014-10-17   https://www.jbhifi.com.au/computers-tablets/desktops/apple/apple-mac-mini-1-4ghz-i5/630191/    
839014      978076      W2U93AA     Computers & Tablets  HP Pavilion 24-G061A 24" All-i  HP          2016-08-01   https://www.jbhifi.com.au/computers-tablets/desktops/hp/hp-pavilion-24-g061a-24-all-in-one-pc/9
845273      320927      DT.B63SA.0  Computers & Tablets  Acer Aspire TC-230 Desktop PC   ACER        2016-10-03   https://www.jbhifi.com.au/computers-tablets/desktops/acer/acer-aspire-tc-230-desktop-pc/320927/
839316      981659      W2S36AA#AB  Computers & Tablets  HP Pavilion 510-P051A Desktop   HP          2016-08-01   https://www.jbhifi.com.au/computers-tablets/desktops/hp/hp-pavilion-510-p051a-desktop-pc/981659
837468      974599      DQ.B3NSA.0  Computers & Tablets  Acer Aspire Z3-711 23.8" All-i  ACER        2016-07-01   https://www.jbhifi.com.au/computers-tablets/desktops/acer/acer-aspire-z3-711-23-8-all-in-one-de
835927      970771      W2T79AA#AB  Computers & Tablets  HP Pavilion 24-B014A 24" All-i  HP          2016-07-01   https://www.jbhifi.com.au/computers-tablets/desktops/hp/hp-pavilion-24-b014a-24-all-in-one-touc
849181      330182      W2T80AA     Computers & Tablets  HP Pavilion 24-G050A 23.8" All  HP          2017-01-02   https://www.jbhifi.com.au/computers-tablets/desktops/hp/hp-pavilion-24-g050a-23-8-all-in-one-de
792727      630192      MGEN2X/A    Computers & Tablets  Apple Mac mini 2.6GHz i5        APPLE       2014-10-17   https://www.jbhifi.com.au/computers-tablets/desktops/apple/apple-mac-mini-2-6ghz-i5/630192/    
845272      320928      DT.B68SA.0  Computers & Tablets  Acer Aspire TC-280 Desktop PC   ACER        2016-10-03   https://www.jbhifi.com.au/computers-tablets/desktops/acer/acer-aspire-tc-280-desktop-pc/320928/
847140      325709      Y0M38AA     Computers & Tablets  HP Pavillion Wave 600-A052A De  HP          2017-01-02   https://www.jbhifi.com.au/computers-tablets/desktops/hp/hp-pavillion-wave-600-a052a-desktop-pc/
843389      954244      Z210832AU   Computers & Tablets  Dell Inspiron 23-3000 23.8" Al  DELL        2016-11-01   https://www.jbhifi.com.au/computers-tablets/desktops/dell/dell-inspiron-23-3000-23-8-all-in-one
848079      980919      3409485     Computers & Tablets  HTC Vive VR Virtual Reality Ki  HTC         2016-11-21   https://www.jbhifi.com.au/computers-tablets/desktops/htc/htc-vive-vr-virtual-reality-kit/980919
835982      954265      Z2103A4AU   Computers & Tablets  Alienware Alpha R2 i7 Gaming P  ALIENWARE   2016-08-01   https://www.jbhifi.com.au/computers-tablets/desktops/alienware/alienware-alpha-r2-i7-gaming-pc/
792709      630193      MGEQ2X/A    Computers & Tablets  Apple Mac mini 2.8GHz i5        APPLE       2014-10-17   https://www.jbhifi.com.au/computers-tablets/desktops/apple/apple-mac-mini-2-8ghz-i5/630193/    
839015      980651      W2T81AA#AB  Computers & Tablets  HP Pavilion 24-B015A 24" Touch  HP          2016-08-01   https://www.jbhifi.com.au/computers-tablets/desktops/hp/hp-pavilion-24-b015a-24-touchscreen-all
777383      559933      MK142X/A    Computers & Tablets  Apple iMac 21.5" 1.6GHz         APPLE       2014-04-16   https://www.jbhifi.com.au/computers-tablets/desktops/apple/apple-imac-21-5-1-6ghz/559933/      
839317      981660      W2T83AA#AB  Computers & Tablets  HP Pavilion 24-B017A 24" Touch  HP          2016-08-01   https://www.jbhifi.com.au/computers-tablets/desktops/hp/hp-pavilion-24-b017a-24-touchscreen-all
777384      559934      MK442X/A    Computers & Tablets  Apple iMac 21.5" 2.8GHz         APPLE       2013-09-06   https://www.jbhifi.com.au/computers-tablets/desktops/apple/apple-imac-21-5-2-8ghz/559934/      
777385      559935      MK452X/A    Computers & Tablets  Apple iMac 21.5" with Retina 4  APPLE       2013-09-06   https://www.jbhifi.com.au/computers-tablets/desktops/apple/apple-imac-21-5-with-retina-4k-displ
839318      981661      W2T93AA     Computers & Tablets  HP Pavilion 27-A071A 27" Touch  HP          2016-08-01   https://www.jbhifi.com.au/computers-tablets/desktops/hp/hp-pavilion-27-a071a-27-touchscreen-all
759664      452747      MK462X/A    Computers & Tablets  Apple iMac with Retina 5K disp  APPLE       2013-09-06   https://www.jbhifi.com.au/computers-tablets/desktops/apple/apple-imac-with-retina-5k-display-27
777386      559936      MK472X/A    Computers & Tablets  Apple iMac with Retina 5K disp  APPLE       2014-04-16   https://www.jbhifi.com.au/computers-tablets/desktops/apple/apple-imac-with-retina-5k-display-27
759665      452748      MK482X/A    Computers & Tablets  Apple iMac with Retina 5K disp  APPLE       2013-09-06   https://www.jbhifi.com.au/computers-tablets/desktops/apple/apple-imac-with-retina-5k-display-27
847152      325711      Y0M13AA     Computers & Tablets  HP Omen X Gaming Desktop        HP          2016-11-18   https://www.jbhifi.com.au/computers-tablets/desktops/hp/hp-omen-x-gaming-desktop/325711/       
819446      839388      PD9-00002   Computers & Tablets  Microsoft Surface Dock          MICROSOFT   2015-11-12   https://www.jbhifi.com.au/computers-tablets/accessories/microsoft/microsoft-surface-dock/839388
828966      943081      RH7-00014   Computers & Tablets  Microsoft Surface Pro 4 Type C  MICROSOFT   2016-03-02   https://www.jbhifi.com.au/computers-tablets/accessories/microsoft/microsoft-surface-pro-4-type-
832329      954018      QC7-00106   Computers & Tablets  Microsoft Surface Pro 4 Signat  MICROSOFT   2016-04-20   https://www.jbhifi.com.au/computers-tablets/all-computers--tablets/microsoft/microsoft-surface-
819448      839386      QC7-00062   Computers & Tablets  Microsoft Surface Pro 4 Type C  MICROSOFT   2015-11-12   https://www.jbhifi.com.au/computers-tablets/all-computers--tablets/microsoft/microsoft-surface-
819455      839385      QC7-00060   Computers & Tablets  Microsoft Surface Pro 4 Type C  MICROSOFT   2015-11-12   https://www.jbhifi.com.au/computers-tablets/all-computers--tablets/microsoft/microsoft-surface-
819456      839384      QC7-00059   Computers & Tablets  Microsoft Surface Pro 4 Type C  MICROSOFT   2015-11-12   https://www.jbhifi.com.au/computers-tablets/all-computers--tablets/microsoft/microsoft-surface-
819447      839387      QC7-00063   Computers & Tablets  Microsoft Surface Pro 4 Type C  MICROSOFT   2015-11-12   https://www.jbhifi.com.au/computers-tablets/all-computers--tablets/microsoft/microsoft-surface-
819457      839383      QC7-00058   Computers & Tablets  Microsoft Surface Pro 4 Type C  MICROSOFT   2015-11-12   https://www.jbhifi.com.au/computers-tablets/all-computers--tablets/microsoft/microsoft-surface-
819453      839843      Q4Q-00011   Computers & Tablets  Microsoft Surface 65W Power Su  MICROSOFT   2015-11-12   https://www.jbhifi.com.au/computers-tablets/accessories/microsoft/microsoft-surface-65w-power-s
819452      839842      3XY-00035   Computers & Tablets  Microsoft Surface Pen (Red)     MICROSOFT   2015-11-12   https://www.jbhifi.com.au/computers-tablets/accessories/microsoft/microsoft-surface-pen-red/839
819451      839389      3XY-00005   Computers & Tablets  Microsoft Surface Pen (Silver)  MICROSOFT   2015-11-12   https://www.jbhifi.com.au/computers-tablets/accessories/microsoft/microsoft-surface-pen-silver/
819450      839840      3XY-00015   Computers & Tablets  Microsoft Surface Pen (Black)   MICROSOFT   2015-11-12   https://www.jbhifi.com.au/computers-tablets/accessories/microsoft/microsoft-surface-pen-black/8
